created_at,keyword,full_text,translate,clean_tweet,lower,stopword,tokenize,stemmed,clean,predicted_label,predicted
Mon Mar 25 20:07:57 +0000 2024,ppp,@KompasTV bersukur PPP gak lolos senayan... biar gak semakin jelek citra Kab'ah,"@Kompastv grateful that PPP does not pass Senayan ... so that it doesn't get worse, the image of the Kab'ah",grateful that PPP does not pass Senayan so that it doesn t get worse the image of the Kab ah,grateful that ppp does not pass senayan so that it doesn t get worse the image of the kab ah,grateful ppp pass senayan get worse image kab ah,"['grateful', 'ppp', 'pass', 'senayan', 'get', 'worse', 'image', 'kab', 'ah']","['grate', 'ppp', 'pass', 'senayan', 'get', 'wors', 'imag', 'kab', 'ah']",grate ppp pass senayan get wors imag kab ah,positive,1
Mon Mar 25 20:07:02 +0000 2024,ppp,Bjirr ada PDIP Nasdem PPP Perindo Kalo begini bubarin aja parlemen lah ngapain ada parlemen fungsi check and balance ga terjalani samsek,"Bjirr there is PDIP NasDem PPP Perindo if this is the case, what is the parliament, why is there a parliament of the check and balance function not to samsek",Bjirr there is PDIP NasDem PPP Perindo if this is the case what is the parliament why is there a parliament of the check and balance function not to samsek,bjirr there is pdip nasdem ppp perindo if this is the case what is the parliament why is there a parliament of the check and balance function not to samsek,bjirr pdip nasdem ppp perindo case parliament parliament check balance function samsek,"['bjirr', 'pdip', 'nasdem', 'ppp', 'perindo', 'case', 'parliament', 'parliament', 'check', 'balance', 'function', 'samsek']","['bjirr', 'pdip', 'nasdem', 'ppp', 'perindo', 'case', 'parliament', 'parliament', 'check', 'balanc', 'function', 'samsek']",bjirr pdip nasdem ppp perindo case parliament parliament check balanc function samsek,negative,2.24E-06
Mon Mar 25 20:05:16 +0000 2024,ppp,@rachlannashidik Sdhlah pak masa mu akan segera habis demikian juga @PDemokrat yg mdh²an akan mnyusul @DPP_PPP tersungkur akibat gk pny kbrnian mmnangkan hati rkyt akhirnya karam ditengah badai yg dbuat seseorang yg hidungnya makin panjang bak pinokio krn kbhongan²nya.,"@Rachlannashid, SDHlah, sir, you will soon run out as well as @pdemokrat who will follow @dpp_pppp down due to not the heart of the heart is finally sinking in the middle of a storm that is made by someone whose nose is getting longer like a pinchio because of the kbhongan 2.",SDHlah sir you will soon run out as well aswho will followdown due to not the heart of the heart is finally sinking in the middle of a storm that is made by someone whose nose is getting longer like a pinchio because of the kbhongan ,sdhlah sir you will soon run out as well aswho will followdown due to not the heart of the heart is finally sinking in the middle of a storm that is made by someone whose nose is getting longer like a pinchio because of the kbhongan ,sdhlah sir soon run well aswho followdown due heart heart finally sinking middle storm made someone whose nose getting longer like pinchio kbhongan,"['sdhlah', 'sir', 'soon', 'run', 'well', 'aswho', 'followdown', 'due', 'heart', 'heart', 'finally', 'sinking', 'middle', 'storm', 'made', 'someone', 'whose', 'nose', 'getting', 'longer', 'like', 'pinchio', 'kbhongan']","['sdhlah', 'sir', 'soon', 'run', 'well', 'aswho', 'followdown', 'due', 'heart', 'heart', 'final', 'sink', 'middl', 'storm', 'made', 'someon', 'whose', 'nose', 'get', 'longer', 'like', 'pinchio', 'kbhongan']",sdhlah sir soon run well aswho followdown due heart heart final sink middl storm made someon whose nose get longer like pinchio kbhongan,positive,0.9999991
Mon Mar 25 20:05:06 +0000 2024,ppp,@BasharatAliPPP @KasimGillani Inshallah win ho ki PPP,@Basharatalippp @kasimgillani inshallah win ho ki ppp,inshallah win ho ki ppp,inshallah win ho ki ppp,inshallah win ho ki ppp,"['inshallah', 'win', 'ho', 'ki', 'ppp']","['inshallah', 'win', 'ho', 'ki', 'ppp']",inshallah win ho ki ppp,positive,0.99999994
Mon Mar 25 20:03:27 +0000 2024,ppp,@ajengcute16__ Bersyukur kehilangan 10 kursi DPR RI tidak seperti PPP yg tdk punya kursi Sama sekali ... mungkin itu yang dimaksud @AgusYudhoyono atau bersyukur akhirnya jadi Menteri sebelum akhir hayat,@ajengcute16__ Grateful to lose 10 seats of the Indonesian Parliament is not like PPP that has no seats at all ... maybe that's what @agusyudhoyono meant or grateful to finally be a minister before the end of life,Grateful to lose  seats of the Indonesian Parliament is not like PPP that has no seats at all maybe that s whatmeant or grateful to finally be a minister before the end of life,grateful to lose  seats of the indonesian parliament is not like ppp that has no seats at all maybe that s whatmeant or grateful to finally be a minister before the end of life,grateful lose seats indonesian parliament like ppp seats maybe whatmeant grateful finally minister end life,"['grateful', 'lose', 'seats', 'indonesian', 'parliament', 'like', 'ppp', 'seats', 'maybe', 'whatmeant', 'grateful', 'finally', 'minister', 'end', 'life']","['grate', 'lose', 'seat', 'indonesian', 'parliament', 'like', 'ppp', 'seat', 'mayb', 'whatmeant', 'grate', 'final', 'minist', 'end', 'life']",grate lose seat indonesian parliament like ppp seat mayb whatmeant grate final minist end life,positive,0.9997933
Mon Mar 25 20:03:20 +0000 2024,ppp,Selamat menunaikan ibadah puasa hari ke-15 tweeps Jangan lupa sahur dan niat puasa #RamadanMubarak1445H https://t.co/X6EhXfrOxG,"Congratulations on the fasting of the 15th day of Tweeps, don't forget the meal and intention of fasting #Ramadanmubarak1445H https://t.co/x6ehxfroxg",Congratulations on the fasting of the th day of Tweeps don t forget the meal and intention of fasting RamadanmubarakH https t co xehxfroxg,congratulations on the fasting of the th day of tweeps don t forget the meal and intention of fasting ramadanmubarakh https t co xehxfroxg,congratulations fasting day tweeps forget meal intention fasting ramadanmubarakh https co xehxfroxg,"['congratulations', 'fasting', 'day', 'tweeps', 'forget', 'meal', 'intention', 'fasting', 'ramadanmubarakh', 'https', 'co', 'xehxfroxg']","['congratul', 'fast', 'day', 'tweep', 'forget', 'meal', 'intent', 'fast', 'ramadanmubarakh', 'http', 'co', 'xehxfroxg']",congratul fast day tweep forget meal intent fast ramadanmubarakh http co xehxfroxg,positive,0.97887313
Mon Mar 25 20:01:46 +0000 2024,ppp,@RIIZEANTON PPP ANTON APAKABAR? Pingsannya masih semangat apa udah bangkit?,@RIIZeanton PPP Anton Apakabar?Is the stupor still enthusiastic about the rise?,PPP Anton Apakabar Is the stupor still enthusiastic about the rise,ppp anton apakabar is the stupor still enthusiastic about the rise,ppp anton apakabar stupor still enthusiastic rise,"['ppp', 'anton', 'apakabar', 'stupor', 'still', 'enthusiastic', 'rise']","['ppp', 'anton', 'apakabar', 'stupor', 'still', 'enthusiast', 'rise']",ppp anton apakabar stupor still enthusiast rise,negative,0.4266596
Mon Mar 25 19:53:11 +0000 2024,ppp,@AwaisTarriq Tum khud young ho or non league ya ppp ko support krty ho agr m kho k tumhy bh galam galoch seekhai gii h jesy rana sanullah krta h phr?,@AWAISTARRIQ TUM KHUD YOUNG HO OR NON League Yes PPP KO Support KRTY HO AGR M KHO K TUMHY BH GALAM GALOCH SEEKHAI GI H JESY RANA SANULLAH KRTA H PHR?,TUM KHUD YOUNG HO ONON League Yes PPP KO Support KRTY HO AGM KHO K TUMHY BH GALAM GALOCH SEEKHAI GI H JESY RANA SANULLAH KRTA H PHR,tum khud young ho onon league yes ppp ko support krty ho agm kho k tumhy bh galam galoch seekhai gi h jesy rana sanullah krta h phr,tum khud young ho onon league yes ppp ko support krty ho agm kho k tumhy bh galam galoch seekhai gi h jesy rana sanullah krta h phr,"['tum', 'khud', 'young', 'ho', 'onon', 'league', 'yes', 'ppp', 'ko', 'support', 'krty', 'ho', 'agm', 'kho', 'k', 'tumhy', 'bh', 'galam', 'galoch', 'seekhai', 'gi', 'h', 'jesy', 'rana', 'sanullah', 'krta', 'h', 'phr']","['tum', 'khud', 'young', 'ho', 'onon', 'leagu', 'ye', 'ppp', 'ko', 'support', 'krti', 'ho', 'agm', 'kho', 'k', 'tumhi', 'bh', 'galam', 'galoch', 'seekhai', 'gi', 'h', 'jesi', 'rana', 'sanullah', 'krta', 'h', 'phr']",tum khud young ho onon leagu ye ppp ko support krti ho agm kho k tumhi bh galam galoch seekhai gi h jesi rana sanullah krta h phr,positive,0.9999998
Mon Mar 25 19:50:55 +0000 2024,ppp,@ferrykoto @DPP_PPP Ini bocah ngoceh terus tak karuan. Bukannya perbanyak amal shaleh di bulan Ramadhan malah jelek jelekin partai orang.,"@ferrykoto @dpp_pppp this boy nglash kept abysmally.Instead of multiplying the pious deeds in the month of Ramadan, it is even ugly.",this boy nglash kept abysmally Instead of multiplying the pious deeds in the month of Ramadan it is even ugly,this boy nglash kept abysmally instead of multiplying the pious deeds in the month of ramadan it is even ugly,boy nglash kept abysmally instead multiplying pious deeds month ramadan even ugly,"['boy', 'nglash', 'kept', 'abysmally', 'instead', 'multiplying', 'pious', 'deeds', 'month', 'ramadan', 'even', 'ugly']","['boy', 'nglash', 'kept', 'abysm', 'instead', 'multipli', 'piou', 'deed', 'month', 'ramadan', 'even', 'ugli']",boy nglash kept abysm instead multipli piou deed month ramadan even ugli,negative,0.031229472
Mon Mar 25 19:43:26 +0000 2024,ppp,@Rriskand @Rasto66010876 Padahal tiap taun angkanya emang sekitar segitu mau aja di goblokin Oposisi kya prtai girem @ppp sm @PKSejahtera Pecundang emang selalu cari alasan buat nyari alibi Kekalahannya ,"@Riskand @rasto66010876 Even though every year the number is about that much, I just want to be in the opposition of the kya girem @ppp",Even though every year the number is about that much I just want to be in the opposition of the kya girem,even though every year the number is about that much i just want to be in the opposition of the kya girem,even though every year number much want opposition kya girem,"['even', 'though', 'every', 'year', 'number', 'much', 'want', 'opposition', 'kya', 'girem']","['even', 'though', 'everi', 'year', 'number', 'much', 'want', 'opposit', 'kya', 'girem']",even though everi year number much want opposit kya girem,positive,0.9943866
Mon Mar 25 19:42:35 +0000 2024,ppp,@lolipo_ppp omoo siapa sangka kita satu almamater ka piraa️,@lolipo_ppp omoo who would have thought we were an alma mater ka piraa️,omoo who would have thought we were an alma mater ka piraa,omoo who would have thought we were an alma mater ka piraa,omoo would thought alma mater ka piraa,"['omoo', 'would', 'thought', 'alma', 'mater', 'ka', 'piraa']","['omoo', 'would', 'thought', 'alma', 'mater', 'ka', 'piraa']",omoo would thought alma mater ka piraa,positive,1
Mon Mar 25 19:35:16 +0000 2024,ppp,@ferrykoto @DPP_PPP barubeklah ka gaduik lai gaek,@ferrykoto @dpp_ppp barubeklah ka gaduik lai gaek,barubeklah ka gaduik lai gaek,barubeklah ka gaduik lai gaek,barubeklah ka gaduik lai gaek,"['barubeklah', 'ka', 'gaduik', 'lai', 'gaek']","['barubeklah', 'ka', 'gaduik', 'lai', 'gaek']",barubeklah ka gaduik lai gaek,negative,0.000132047
Mon Mar 25 19:34:31 +0000 2024,ppp,@lolipo_ppp ih mau nonton ah liat kak pira,@lolipo_ppp ih want to watch ah look at sis pira,ih want to watch ah look at sis pira,ih want to watch ah look at sis pira,ih want watch ah look sis pira,"['ih', 'want', 'watch', 'ah', 'look', 'sis', 'pira']","['ih', 'want', 'watch', 'ah', 'look', 'si', 'pira']",ih want watch ah look si pira,positive,0.9975112
Mon Mar 25 19:33:30 +0000 2024,ppp,PPP new slogan Roti Kapra aur Bahria Town @xadeejourno sb,PPP New Slogan Roti Kapra Aur Bahria Town @xadeeJourno SB,PPP New Slogan Roti Kapra Aur Bahria TownSB,ppp new slogan roti kapra aur bahria townsb,ppp new slogan roti kapra aur bahria townsb,"['ppp', 'new', 'slogan', 'roti', 'kapra', 'aur', 'bahria', 'townsb']","['ppp', 'new', 'slogan', 'roti', 'kapra', 'aur', 'bahria', 'townsb']",ppp new slogan roti kapra aur bahria townsb,negative,2.50E-05
Mon Mar 25 19:30:24 +0000 2024,ppp,@ferrykoto Partai ummat apkh naik jg PPP dsb....??Klo blm ngerain di begal atau min dualisme kepemimpinan menjelang pemilu ya enteng aja jk ngomong.... https://t.co/F4JfJyn5yR,"@ferrykoto Ummat Party Apkh rises also PPP etc ... ?? if you don't even do it in the begal or min dualism of leadership ahead of the election, it's easy to talk ... https://t.co/f4jfjyn5yr",Ummat Party Apkh rises also PPP etc if you don t even do it in the begal or min dualism of leadership ahead of the election it s easy to talk https t co fjfjynyr,ummat party apkh rises also ppp etc if you don t even do it in the begal or min dualism of leadership ahead of the election it s easy to talk https t co fjfjynyr,ummat party apkh rises also ppp etc even begal dualism leadership ahead election easy talk https co fjfjynyr,"['ummat', 'party', 'apkh', 'rises', 'also', 'ppp', 'etc', 'even', 'begal', 'dualism', 'leadership', 'ahead', 'election', 'easy', 'talk', 'https', 'co', 'fjfjynyr']","['ummat', 'parti', 'apkh', 'rise', 'also', 'ppp', 'etc', 'even', 'begal', 'dualism', 'leadership', 'ahead', 'elect', 'easi', 'talk', 'http', 'co', 'fjfjynyr']",ummat parti apkh rise also ppp etc even begal dualism leadership ahead elect easi talk http co fjfjynyr,positive,1
Mon Mar 25 19:19:21 +0000 2024,ppp,@aewin86 Padahal petinggi PPP sdh mengatakan penyesalannya krn bergabung dgn @PDI_Perjuangan maka suara mrk trs merosot.. https://t.co/M0cLPj4AO0,"@aewin86 Even though PPP officials have expressed their regret for joining @pdi_perjuangan, the sound of mrk will decline .. https://t.co/m0clpj4ao0",Even though PPP officials have expressed their regret for joining perjuangan the sound of mrk will decline https t co mclpjao,even though ppp officials have expressed their regret for joining perjuangan the sound of mrk will decline https t co mclpjao,even though ppp officials expressed regret joining perjuangan sound mrk decline https co mclpjao,"['even', 'though', 'ppp', 'officials', 'expressed', 'regret', 'joining', 'perjuangan', 'sound', 'mrk', 'decline', 'https', 'co', 'mclpjao']","['even', 'though', 'ppp', 'offici', 'express', 'regret', 'join', 'perjuangan', 'sound', 'mrk', 'declin', 'http', 'co', 'mclpjao']",even though ppp offici express regret join perjuangan sound mrk declin http co mclpjao,positive,0.9999543
Mon Mar 25 19:15:05 +0000 2024,ppp,Sekretaris Jenderal (Sekjen) PDI Perjuangan Hasto Kristiyanto mengaku telah lebih dulu memberikan bantuan kepada PPP dalam menggugat Perselisihan Hasi... https://t.co/1wgAaLRR3X,Secretary General (Secretary General) of PDI Perjuangan Hasto Kristiyanto claimed to have first provided assistance to PPP in suing Disputes Hasi ... https://t.co/1wgaalrr3x,Secretary General Secretary General of PDI Perjuangan Hasto Kristiyanto claimed to have first provided assistance to PPP in suing Disputes Hasi https t co wgaalrrx,secretary general secretary general of pdi perjuangan hasto kristiyanto claimed to have first provided assistance to ppp in suing disputes hasi https t co wgaalrrx,secretary general secretary general pdi perjuangan hasto kristiyanto claimed first provided assistance ppp suing disputes hasi https co wgaalrrx,"['secretary', 'general', 'secretary', 'general', 'pdi', 'perjuangan', 'hasto', 'kristiyanto', 'claimed', 'first', 'provided', 'assistance', 'ppp', 'suing', 'disputes', 'hasi', 'https', 'co', 'wgaalrrx']","['secretari', 'gener', 'secretari', 'gener', 'pdi', 'perjuangan', 'hasto', 'kristiyanto', 'claim', 'first', 'provid', 'assist', 'ppp', 'su', 'disput', 'hasi', 'http', 'co', 'wgaalrrx']",secretari gener secretari gener pdi perjuangan hasto kristiyanto claim first provid assist ppp su disput hasi http co wgaalrrx,positive,0.99999976
Mon Mar 25 19:07:44 +0000 2024,ppp,@ranausamazahid @Aamadmi_1 @ShaheerSialvi Or election main Ppp ka thok chata Khud...,@ranausamazahid @aamadmi_1 @shaheersialvi or election playing ppp ka thok kata khud ...,or election playing ppp ka thok kata khud,or election playing ppp ka thok kata khud,election playing ppp ka thok khud,"['election', 'playing', 'ppp', 'ka', 'thok', 'khud']","['elect', 'play', 'ppp', 'ka', 'thok', 'khud']",elect play ppp ka thok khud,negative,0.002903006
Mon Mar 25 19:02:51 +0000 2024,ppp,Ppp minimal ada dohyun lha di setiap kosan wkkwk :)) https://t.co/NMJQgTQvCt,PPP is at least there is Dohyun in every boarding house :)) https://t.co/nmjqgtqvct,PPP is at least there is Dohyun in every boarding house https t co nmjqgtqvct,ppp is at least there is dohyun in every boarding house https t co nmjqgtqvct,ppp least dohyun every boarding house https co nmjqgtqvct,"['ppp', 'least', 'dohyun', 'every', 'boarding', 'house', 'https', 'co', 'nmjqgtqvct']","['ppp', 'least', 'dohyun', 'everi', 'board', 'hous', 'http', 'co', 'nmjqgtqvct']",ppp least dohyun everi board hous http co nmjqgtqvct,negative,0.003364453
Mon Mar 25 19:00:01 +0000 2024,ppp,Andai Tetap di KIB Dukung Prabowo-Gibran PPP Pasti Lolos Senayan https://t.co/Q5w62gDBnp,"If you stay in KIB supporting Prabowo-gibran PPP, you will pass Senayan https://t.co/Q5W62GDBNP",If you stay in KIB supporting Prabowo gibran PPP you will pass Senayan https t co QWGDBNP,if you stay in kib supporting prabowo gibran ppp you will pass senayan https t co qwgdbnp,stay kib supporting prabowo gibran ppp pass senayan https co qwgdbnp,"['stay', 'kib', 'supporting', 'prabowo', 'gibran', 'ppp', 'pass', 'senayan', 'https', 'co', 'qwgdbnp']","['stay', 'kib', 'support', 'prabowo', 'gibran', 'ppp', 'pass', 'senayan', 'http', 'co', 'qwgdbnp']",stay kib support prabowo gibran ppp pass senayan http co qwgdbnp,positive,0.99965477
Mon Mar 25 18:53:25 +0000 2024,ppp,Uncle ji kiranchi se bahar to niklo,Uncle Ji Kiranchi Se Bahar to Niklo,Uncle Ji Kiranchi Se Bahar to Niklo,uncle ji kiranchi se bahar to niklo,uncle ji kiranchi bahar niklo,"['uncle', 'ji', 'kiranchi', 'bahar', 'niklo']","['uncl', 'ji', 'kiranchi', 'bahar', 'niklo']",uncl ji kiranchi bahar niklo,negative,0.000149381
Mon Mar 25 18:53:20 +0000 2024,ppp,@ferrykoto @DPP_PPP Udah gila si bapak. PKS Anies dan anak Abah selalu dihati kayaknya wkwkwk. Gila ga bisa lepas sehari pun ngetwit ttg PKS dan Anies.,@ferrykoto @dpp_pppp already crazy sir.PKS Anies and Abah's children are always in the heart.Crazy can't let go a day of tweet about PKS and Anies.,already crazy sir PKS Anies and Abah s children are always in the heart Crazy can t let go a day of tweet about PKS and Anies,already crazy sir pks anies and abah s children are always in the heart crazy can t let go a day of tweet about pks and anies,already crazy sir pks anies abah children always heart crazy let go day tweet pks anies,"['already', 'crazy', 'sir', 'pks', 'anies', 'abah', 'children', 'always', 'heart', 'crazy', 'let', 'go', 'day', 'tweet', 'pks', 'anies']","['alreadi', 'crazi', 'sir', 'pk', 'ani', 'abah', 'children', 'alway', 'heart', 'crazi', 'let', 'go', 'day', 'tweet', 'pk', 'ani']",alreadi crazi sir pk ani abah children alway heart crazi let go day tweet pk ani,negative,0.000514821
Mon Mar 25 18:52:49 +0000 2024,ppp,@dekade_08 Darimana jln cerita nya yg menang pilpres menyambangi yg kalah tdk masuk Parlemen lgi terlalu banyak mimpi ppp apalagi si mardiono dan si romy sering menghujat pk prabowo,@decade_08 where the story of the story that won the presidential election visited the losers not entering the parliament again more and too many ppp dreams especially the mardiono and the romy often blasphemed prabowo pk,where the story of the story that won the presidential election visited the losers not entering the parliament again more and too many ppp dreams especially the mardiono and the romy often blasphemed prabowo pk,where the story of the story that won the presidential election visited the losers not entering the parliament again more and too many ppp dreams especially the mardiono and the romy often blasphemed prabowo pk,story story presidential election visited losers entering parliament many ppp dreams especially mardiono romy often blasphemed prabowo pk,"['story', 'story', 'presidential', 'election', 'visited', 'losers', 'entering', 'parliament', 'many', 'ppp', 'dreams', 'especially', 'mardiono', 'romy', 'often', 'blasphemed', 'prabowo', 'pk']","['stori', 'stori', 'presidenti', 'elect', 'visit', 'loser', 'enter', 'parliament', 'mani', 'ppp', 'dream', 'especi', 'mardiono', 'romi', 'often', 'blasphem', 'prabowo', 'pk']",stori stori presidenti elect visit loser enter parliament mani ppp dream especi mardiono romi often blasphem prabowo pk,positive,1
Mon Mar 25 18:49:59 +0000 2024,ppp,Jab se ramadan start hua he aj pehli dafa 10 hr parhne ka goal pura hua he,Jab Se Ramadan Start Hua He Aj Pehli Dafa 10 Hr Parhne Ka Goal Pura Hua He,Jab Se Ramadan Start Hua He Aj Pehli Dafa  Hr Parhne Ka Goal Pura Hua He,jab se ramadan start hua he aj pehli dafa  hr parhne ka goal pura hua he,jab ramadan start hua aj pehli dafa hr parhne ka goal pura hua,"['jab', 'ramadan', 'start', 'hua', 'aj', 'pehli', 'dafa', 'hr', 'parhne', 'ka', 'goal', 'pura', 'hua']","['jab', 'ramadan', 'start', 'hua', 'aj', 'pehli', 'dafa', 'hr', 'parhn', 'ka', 'goal', 'pura', 'hua']",jab ramadan start hua aj pehli dafa hr parhn ka goal pura hua,positive,0.97243035
Mon Mar 25 18:46:33 +0000 2024,ppp,kjayaan kbsrn PPP sjak berdiri saat era orba hgga era rfmsi tpi brita phit itu ad dan mnjdi knyataan KPU mgummkn hsil pmilu 2024 hasilnya 'PPPdinytkn tidak lolos tentunya hal itu sgt2 mngeckn dan mnyedihkn pihk PPP mlkukkn protes dn ggtan smoga dpt mrubh keadaan https://t.co/V9FclHCZas,KJSRN PPP Sjak was established during the RFMSI era era era but the Brita was AD and the statement of the KPU mgummkn hsil pmilu 2024 the results' pppdinytkn did not passT.co/V9FCLHCZAS,KJSRN PPP Sjak was established during the RFMSI era era era but the Brita was AD and the statement of the KPU mgummkn hsil pmilu  the results pppdinytkn did not passT co VFCLHCZAS,kjsrn ppp sjak was established during the rfmsi era era era but the brita was ad and the statement of the kpu mgummkn hsil pmilu  the results pppdinytkn did not passt co vfclhczas,kjsrn ppp sjak established rfmsi era era era brita ad statement kpu mgummkn hsil pmilu results pppdinytkn passt co vfclhczas,"['kjsrn', 'ppp', 'sjak', 'established', 'rfmsi', 'era', 'era', 'era', 'brita', 'ad', 'statement', 'kpu', 'mgummkn', 'hsil', 'pmilu', 'results', 'pppdinytkn', 'passt', 'co', 'vfclhczas']","['kjsrn', 'ppp', 'sjak', 'establish', 'rfmsi', 'era', 'era', 'era', 'brita', 'ad', 'statement', 'kpu', 'mgummkn', 'hsil', 'pmilu', 'result', 'pppdinytkn', 'passt', 'co', 'vfclhcza']",kjsrn ppp sjak establish rfmsi era era era brita ad statement kpu mgummkn hsil pmilu result pppdinytkn passt co vfclhcza,negative,0.000434244
Mon Mar 25 18:41:11 +0000 2024,ppp,@ferrykoto @DPP_PPP Petiga kurang banyak anak nya kah... @Shidqi_Musthofa,@ferrykoto @dpp_pppp petiga lacking many children ... @shidqi_musthofa,petiga lacking many children musthofa,petiga lacking many children musthofa,petiga lacking many children musthofa,"['petiga', 'lacking', 'many', 'children', 'musthofa']","['petiga', 'lack', 'mani', 'children', 'musthofa']",petiga lack mani children musthofa,negative,0.11272264
Mon Mar 25 18:40:47 +0000 2024,ppp,@muhdazm29 @ferrykoto @DPP_PPP Begitu juga dengan praduga kecurangan pilpres praduga terhadap umaro ya bang... Semoga negeri ini aman tentram bersatu padu gemah ripah loh jinawi. Pemimpin2 bangsa senantiasa diberikan rahmat dan petunjukNya,"@muhdazm29 @ferrykoto @dpp_ppp as well as the presumption of the presumption of the presidential election against Umaro, sir ... Hopefully this country is safe to unite the united Gemah Ripah Loh Jinawi.The leaders of the nation are always given their grace and instructions",as well as the presumption of the presumption of the presidential election against Umaro sir Hopefully this country is safe to unite the united Gemah Ripah Loh Jinawi The leaders of the nation are always given their grace and instructions,as well as the presumption of the presumption of the presidential election against umaro sir hopefully this country is safe to unite the united gemah ripah loh jinawi the leaders of the nation are always given their grace and instructions,well presumption presumption presidential election umaro sir hopefully country safe unite united gemah ripah loh jinawi leaders nation always given grace instructions,"['well', 'presumption', 'presumption', 'presidential', 'election', 'umaro', 'sir', 'hopefully', 'country', 'safe', 'unite', 'united', 'gemah', 'ripah', 'loh', 'jinawi', 'leaders', 'nation', 'always', 'given', 'grace', 'instructions']","['well', 'presumpt', 'presumpt', 'presidenti', 'elect', 'umaro', 'sir', 'hope', 'countri', 'safe', 'unit', 'unit', 'gemah', 'ripah', 'loh', 'jinawi', 'leader', 'nation', 'alway', 'given', 'grace', 'instruct']",well presumpt presumpt presidenti elect umaro sir hope countri safe unit unit gemah ripah loh jinawi leader nation alway given grace instruct,positive,0.99999994
Mon Mar 25 18:39:07 +0000 2024,ppp,PPP PPP dan PPP --- Saat awl rfrmasi PBNU mmfsilitasi pmbntkn PKB sbnrnya jga brmncln prtai lain yg brcrk NU sprti PKU yg di plpori ky ysuf hsyim dn partai nahdltl ummh yg dplpori ky syukron ma'mun tpi PKB lh yg plg bsr ky maemun ky toifur lsem dn ky allawi ttp dn trus PPP https://t.co/RXap0I6e15,PPP PPP and PPP --- When AWL RFMASI PBNU MMFSILITIED PMBNTKN PKB SBNRnya there are also other people who are not pkb pkki pki pku in the pelpori hsyim dn nahdltl ummhtoifur lsem and all ttp and then ppp https://t.co/rxap0i6e15,PPP PPP and PPP When AWL RFMASI PBNU MMFSILITIED PMBNTKN PKB SBNRnya there are also other people who are not pkb pkki pki pku in the pelpori hsyim dn nahdltl ummhtoifur lsem and all ttp and then ppp https t co rxapie,ppp ppp and ppp when awl rfmasi pbnu mmfsilitied pmbntkn pkb sbnrnya there are also other people who are not pkb pkki pki pku in the pelpori hsyim dn nahdltl ummhtoifur lsem and all ttp and then ppp https t co rxapie,ppp ppp ppp awl rfmasi pbnu mmfsilitied pmbntkn pkb also people pkb pkki pki pku pelpori hsyim dn nahdltl ummhtoifur lsem ttp ppp https co rxapie,"['ppp', 'ppp', 'ppp', 'awl', 'rfmasi', 'pbnu', 'mmfsilitied', 'pmbntkn', 'pkb', 'also', 'people', 'pkb', 'pkki', 'pki', 'pku', 'pelpori', 'hsyim', 'dn', 'nahdltl', 'ummhtoifur', 'lsem', 'ttp', 'ppp', 'https', 'co', 'rxapie']","['ppp', 'ppp', 'ppp', 'awl', 'rfmasi', 'pbnu', 'mmfsiliti', 'pmbntkn', 'pkb', 'also', 'peopl', 'pkb', 'pkki', 'pki', 'pku', 'pelpori', 'hsyim', 'dn', 'nahdltl', 'ummhtoifur', 'lsem', 'ttp', 'ppp', 'http', 'co', 'rxapi']",ppp ppp ppp awl rfmasi pbnu mmfsiliti pmbntkn pkb also peopl pkb pkki pki pku pelpori hsyim dn nahdltl ummhtoifur lsem ttp ppp http co rxapi,positive,0.9999928
