created_at,full_text,translate,clean_tweet,lower,stopword,tokenize,stemmed,clean
Mon Apr 22 20:18:17 +0000 2024,@GeiszChalifah 3 orang Hakim itu sama seperti PDIP yang tdk cocok dgn Jokowi tapi Gibran masih kader PDIP bisakah berfikir baik Om Geisz. Semua itu untuk menutupi kecurangan ! kenapa PDIP sebagai ketua di DPR dan kursi terbanyak tdk melakukan Hak angket?,"@Geiszchalifah 3 judges are the same as PDIP which does not match Jokowi but Gibran is still a PDIP cadre, you can think well Om Geisz.All of that to cover up fraud!Why is PDIP as the chairman in the DPR and the most seats do not perform questionnaire rights?", judges are the same as PDIP which does not match Jokowi but Gibran is still a PDIP cadre you can think well Om Geisz All of that to cover up fraud Why is PDIP as the chairman in the DPand the most seats do not perform questionnaire rights, judges are the same as pdip which does not match jokowi but gibran is still a pdip cadre you can think well om geisz all of that to cover up fraud why is pdip as the chairman in the dpand the most seats do not perform questionnaire rights,judges pdip match jokowi gibran still pdip cadre think well om geisz cover fraud pdip chairman dpand seats perform questionnaire rights,"['judges', 'pdip', 'match', 'jokowi', 'gibran', 'still', 'pdip', 'cadre', 'think', 'well', 'om', 'geisz', 'cover', 'fraud', 'pdip', 'chairman', 'dpand', 'seats', 'perform', 'questionnaire', 'rights']","['judg', 'pdip', 'match', 'jokowi', 'gibran', 'still', 'pdip', 'cadr', 'think', 'well', 'om', 'geisz', 'cover', 'fraud', 'pdip', 'chairman', 'dpand', 'seat', 'perform', 'questionnair', 'right']",judg pdip match jokowi gibran still pdip cadr think well om geisz cover fraud pdip chairman dpand seat perform questionnair right
Mon Apr 22 20:16:48 +0000 2024,@PDI_Perjuangan Mendambakan Parpol yg benar-benar berjuang untuk rakyat. PDIP? Entahlah. Rasanya gak ada oposisi yg benar-benar tangguh di Indonesia ini.,@Pdi_perjuangan crave political parties that really fight for the people.PDIP?Who knows.It seems that there is no opposition that is truly tough in Indonesia.,crave political parties that really fight for the people PDIP Who knows It seems that there is no opposition that is truly tough in Indonesia,crave political parties that really fight for the people pdip who knows it seems that there is no opposition that is truly tough in indonesia,crave political parties really fight people pdip knows seems opposition truly tough indonesia,"['crave', 'political', 'parties', 'really', 'fight', 'people', 'pdip', 'knows', 'seems', 'opposition', 'truly', 'tough', 'indonesia']","['crave', 'polit', 'parti', 'realli', 'fight', 'peopl', 'pdip', 'know', 'seem', 'opposit', 'truli', 'tough', 'indonesia']",crave polit parti realli fight peopl pdip know seem opposit truli tough indonesia
Mon Apr 22 20:08:03 +0000 2024,@geloraco Koq gini kan MK itu udah final. Kenapa hak angket tidak digunakan ? Bukankah PDIP pencetus ide hak angket ?,@geloraco how come this is the final.Why is the questionnaire right not used?Isn't PDIP triggering an idea of ​​questionnaire rights?,how come this is the final Why is the questionnaire right not used Isn t PDIP triggering an idea of questionnaire rights,how come this is the final why is the questionnaire right not used isn t pdip triggering an idea of questionnaire rights,come final questionnaire right used pdip triggering idea questionnaire rights,"['come', 'final', 'questionnaire', 'right', 'used', 'pdip', 'triggering', 'idea', 'questionnaire', 'rights']","['come', 'final', 'questionnair', 'right', 'use', 'pdip', 'trigger', 'idea', 'questionnair', 'right']",come final questionnair right use pdip trigger idea questionnair right
Mon Apr 22 20:02:40 +0000 2024,PDIP Tegaskan 5 Poin Sikap Respons Putusan MK soal Sengketa Pilpres https://t.co/MhR1j2gLNo,PDIP emphasizes 5 points of the response of the Constitutional Court's decision on the Presidential Election Dispute https://t.co/mhr1j2glno,PDIP emphasizes  points of the response of the Constitutional Court s decision on the Presidential Election Dispute https t co mhrjglno,pdip emphasizes  points of the response of the constitutional court s decision on the presidential election dispute https t co mhrjglno,pdip emphasizes points response constitutional court decision presidential election dispute https co mhrjglno,"['pdip', 'emphasizes', 'points', 'response', 'constitutional', 'court', 'decision', 'presidential', 'election', 'dispute', 'https', 'co', 'mhrjglno']","['pdip', 'emphas', 'point', 'respons', 'constitut', 'court', 'decis', 'presidenti', 'elect', 'disput', 'http', 'co', 'mhrjglno']",pdip emphas point respons constitut court decis presidenti elect disput http co mhrjglno
Mon Apr 22 19:42:18 +0000 2024,@PDI_Perjuangan biar paham bahwa efek @jokowi terasa sekali di PDIP suara PDIP di 2014 &amp; 2019 terangkat karena efek @jokowi suara PDIP di 2024 turun 3% dari perolehan suara di 2019 semenjak @jokowi beralih dukungan. skrg masih berani Mega bilang @jokowi tidak ada apa-apanya tanpa PDIP ? https://t.co/zQQMmq6AVk,@Pdi_perjuangan to understand that the effect of @jokowi was very felt in PDIP PDIP in 2014 & amp;2019 was raised because of the effect of @jokowi vote PDIP in 2024 dropped 3% of the vote acquisition in 2019 since @jokowi switched support.Now still dare to say that @jokowi is nothing without PDIP?https://t.co/zqqmmq6avk,to understand that the effect ofwas very felt in PDIP PDIP in  amp  was raised because of the effect ofvote PDIP in  dropped  of the vote acquisition in  sinceswitched support Now still dare to say thatis nothing without PDIP https t co zqqmmqavk,to understand that the effect ofwas very felt in pdip pdip in  amp  was raised because of the effect ofvote pdip in  dropped  of the vote acquisition in  sinceswitched support now still dare to say thatis nothing without pdip https t co zqqmmqavk,understand effect ofwas felt pdip pdip amp raised effect ofvote pdip dropped vote acquisition sinceswitched support still dare say thatis nothing without pdip https co zqqmmqavk,"['understand', 'effect', 'ofwas', 'felt', 'pdip', 'pdip', 'amp', 'raised', 'effect', 'ofvote', 'pdip', 'dropped', 'vote', 'acquisition', 'sinceswitched', 'support', 'still', 'dare', 'say', 'thatis', 'nothing', 'without', 'pdip', 'https', 'co', 'zqqmmqavk']","['understand', 'effect', 'ofwa', 'felt', 'pdip', 'pdip', 'amp', 'rais', 'effect', 'ofvot', 'pdip', 'drop', 'vote', 'acquisit', 'sinceswitch', 'support', 'still', 'dare', 'say', 'thati', 'noth', 'without', 'pdip', 'http', 'co', 'zqqmmqavk']",understand effect ofwa felt pdip pdip amp rais effect ofvot pdip drop vote acquisit sinceswitch support still dare say thati noth without pdip http co zqqmmqavk
Mon Apr 22 19:31:39 +0000 2024,PDIP Siap Jadi Koalisi Maupun Oposisi Bahas di Rakernas Bulan Depan https://t.co/AEHLKmvs0H,PDIP is ready to be a coalition and opposition to the National Working Meeting next month https://t.co/aehlkmvs0h,PDIP is ready to be a coalition and opposition to the National Working Meeting next month https t co aehlkmvsh,pdip is ready to be a coalition and opposition to the national working meeting next month https t co aehlkmvsh,pdip ready coalition opposition national working meeting next month https co aehlkmvsh,"['pdip', 'ready', 'coalition', 'opposition', 'national', 'working', 'meeting', 'next', 'month', 'https', 'co', 'aehlkmvsh']","['pdip', 'readi', 'coalit', 'opposit', 'nation', 'work', 'meet', 'next', 'month', 'http', 'co', 'aehlkmvsh']",pdip readi coalit opposit nation work meet next month http co aehlkmvsh
Mon Apr 22 19:15:35 +0000 2024,PDIP akan Gelar Rakernas Tentukan Posisi di Pemerintahan Prabowo https://t.co/0axFm1edIv,PDIP Will Hold the Rakernas Determine the Position in Prabowo Government https://t.co/0axfm1ediv,PDIP Will Hold the Rakernas Determine the Position in Prabowo Government https t co axfmediv,pdip will hold the rakernas determine the position in prabowo government https t co axfmediv,pdip hold rakernas determine position prabowo government https co axfmediv,"['pdip', 'hold', 'rakernas', 'determine', 'position', 'prabowo', 'government', 'https', 'co', 'axfmediv']","['pdip', 'hold', 'rakerna', 'determin', 'posit', 'prabowo', 'govern', 'http', 'co', 'axfmediv']",pdip hold rakerna determin posit prabowo govern http co axfmediv
Mon Apr 22 19:14:52 +0000 2024,BPK HASTO ORANG BIASA JADI KALAU NGIBUL KELIHATAAN BANGET . DEMOKRASI GAK ADA PAK YG ADA DEMO CRAZY CHARADE ! PDIP DRAKOR NIH . .. MASA RIBUT SAMA JOKO ? BODONG AH ....DRAKOR ...,Bpk hasto ordinary people so if you really get shrewd.Democracy has no pack that has a demonstration of Crazy Charade!PDIP Drakor... how come noisy with Joko?Bodong ah .... Drakor ...,Bpk hasto ordinary people so if you really get shrewd Democracy has no pack that has a demonstration of Crazy Charade PDIP Drakor how come noisy with Joko Bodong ah Drakor,bpk hasto ordinary people so if you really get shrewd democracy has no pack that has a demonstration of crazy charade pdip drakor how come noisy with joko bodong ah drakor,bpk hasto ordinary people really get shrewd democracy pack demonstration crazy charade pdip drakor come noisy joko bodong ah drakor,"['bpk', 'hasto', 'ordinary', 'people', 'really', 'get', 'shrewd', 'democracy', 'pack', 'demonstration', 'crazy', 'charade', 'pdip', 'drakor', 'come', 'noisy', 'joko', 'bodong', 'ah', 'drakor']","['bpk', 'hasto', 'ordinari', 'peopl', 'realli', 'get', 'shrewd', 'democraci', 'pack', 'demonstr', 'crazi', 'charad', 'pdip', 'drakor', 'come', 'noisi', 'joko', 'bodong', 'ah', 'drakor']",bpk hasto ordinari peopl realli get shrewd democraci pack demonstr crazi charad pdip drakor come noisi joko bodong ah drakor
Mon Apr 22 19:14:20 +0000 2024,PDIP Terima Putusan MK yang Tolak Gugatan Ganjar tetapi Beri Catatan https://t.co/0WDnkRw6TV https://t.co/EAhYlKyBFM,PDIP Receives MK's decision to Rejected the Ganjar lawsuit but give a note https://t.co/0wdnkrw6tv https://t.co/eahylkybfm,PDIP Receives MK s decision to Rejected the Ganjar lawsuit but give a note https t co wdnkrwtv https t co eahylkybfm,pdip receives mk s decision to rejected the ganjar lawsuit but give a note https t co wdnkrwtv https t co eahylkybfm,pdip receives mk decision rejected ganjar lawsuit give note https co wdnkrwtv https co eahylkybfm,"['pdip', 'receives', 'mk', 'decision', 'rejected', 'ganjar', 'lawsuit', 'give', 'note', 'https', 'co', 'wdnkrwtv', 'https', 'co', 'eahylkybfm']","['pdip', 'receiv', 'mk', 'decis', 'reject', 'ganjar', 'lawsuit', 'give', 'note', 'http', 'co', 'wdnkrwtv', 'http', 'co', 'eahylkybfm']",pdip receiv mk decis reject ganjar lawsuit give note http co wdnkrwtv http co eahylkybfm
Mon Apr 22 19:14:19 +0000 2024,PDIP kepada Gibran: Pemimpin Tak Boleh Bohong Apalagi Akan Dilantik Jadi Wapres https://t.co/CGpP4LmsbA https://t.co/V6YJ8slpgA,PDIP to Gibran: Leaders should not be lying let alone be inaugurated as Vice President https://t.co/cgpp4lmsba https://t.co/v6yj8slpga,PDIP to Gibran Leaders should not be lying let alone be inaugurated as Vice President https t co cgpplmsba https t co vyjslpga,pdip to gibran leaders should not be lying let alone be inaugurated as vice president https t co cgpplmsba https t co vyjslpga,pdip gibran leaders lying let alone inaugurated vice president https co cgpplmsba https co vyjslpga,"['pdip', 'gibran', 'leaders', 'lying', 'let', 'alone', 'inaugurated', 'vice', 'president', 'https', 'co', 'cgpplmsba', 'https', 'co', 'vyjslpga']","['pdip', 'gibran', 'leader', 'lie', 'let', 'alon', 'inaugur', 'vice', 'presid', 'http', 'co', 'cgpplmsba', 'http', 'co', 'vyjslpga']",pdip gibran leader lie let alon inaugur vice presid http co cgpplmsba http co vyjslpga
Mon Apr 22 19:14:16 +0000 2024,Sikap Politik PDIP Bakal Diputuskan dalam Rakernas IV pada Mei 2024 https://t.co/8R8t1Lb732 https://t.co/3I16RUlB35,PDIP political attitude will be decided in Rakernas IV in May 2024 https://t.co/8r8t1lb732 https://t.co/3i16rulb35,PDIP political attitude will be decided in Rakernas IV in May  https t co rtlb https t co irulb,pdip political attitude will be decided in rakernas iv in may  https t co rtlb https t co irulb,pdip political attitude decided rakernas iv may https co rtlb https co irulb,"['pdip', 'political', 'attitude', 'decided', 'rakernas', 'iv', 'may', 'https', 'co', 'rtlb', 'https', 'co', 'irulb']","['pdip', 'polit', 'attitud', 'decid', 'rakerna', 'iv', 'may', 'http', 'co', 'rtlb', 'http', 'co', 'irulb']",pdip polit attitud decid rakerna iv may http co rtlb http co irulb
Mon Apr 22 19:09:37 +0000 2024,Buka Penjaringan PDIP Usung Lis Darmansyah Calon Wali Kota Tanjungpinang https://t.co/ogJ4Rnf58x,Open PDIP PDIP Penjaringan Lis Darmansyah Candidate of Tanjungpinang Mayor https://t.co/ogj4rnf58x,Open PDIP PDIP Penjaringan Lis Darmansyah Candidate of Tanjungpinang Mayor https t co ogjrnfx,open pdip pdip penjaringan lis darmansyah candidate of tanjungpinang mayor https t co ogjrnfx,open pdip pdip penjaringan lis darmansyah candidate tanjungpinang mayor https co ogjrnfx,"['open', 'pdip', 'pdip', 'penjaringan', 'lis', 'darmansyah', 'candidate', 'tanjungpinang', 'mayor', 'https', 'co', 'ogjrnfx']","['open', 'pdip', 'pdip', 'penjaringan', 'li', 'darmansyah', 'candid', 'tanjungpinang', 'mayor', 'http', 'co', 'ogjrnfx']",open pdip pdip penjaringan li darmansyah candid tanjungpinang mayor http co ogjrnfx
Mon Apr 22 18:57:21 +0000 2024,PDIP: MK Gagal Menjalankan Fungsinya Sebagai Benteng Konstitusi https://t.co/pd05Rtc3me,PDIP: MK failed to carry out its function as a fortress constitution https://t.co/pd05rtc3me,PDIP MK failed to carry out its function as a fortress constitution https t co pdrtcme,pdip mk failed to carry out its function as a fortress constitution https t co pdrtcme,pdip mk failed carry function fortress constitution https co pdrtcme,"['pdip', 'mk', 'failed', 'carry', 'function', 'fortress', 'constitution', 'https', 'co', 'pdrtcme']","['pdip', 'mk', 'fail', 'carri', 'function', 'fortress', 'constitut', 'http', 'co', 'pdrtcme']",pdip mk fail carri function fortress constitut http co pdrtcme
Mon Apr 22 18:43:28 +0000 2024,@Tan_Mar3M PDIP punya kekuatan di DPR namun mana...???,@Tan_mar3m PDIP has strength in the DPR but where ... ???,PDIP has strength in the DPbut where,pdip has strength in the dpbut where,pdip strength dpbut,"['pdip', 'strength', 'dpbut']","['pdip', 'strength', 'dpbut']",pdip strength dpbut
Mon Apr 22 18:42:46 +0000 2024,BODO AMAT AH ...TAHUN 1998 MAHASISWA BER JUANG SAMPAI PADA MATI ...PDIP GAK PERDULI . MALAH BIKININ NADI GORENG BUAT PRABOWO . KEADILAN DAN KEBENARAN = DONGENG CINDERLELA ...,"Very bodo ah ... in 1998 students were fighting to death ... PDIP did not care.In fact, making fried pulse for Prabowo.Justice and truth = cinderlela fairy tale ...",Very bodo ah in  students were fighting to death PDIP did not care In fact making fried pulse for Prabowo Justice and truth cinderlela fairy tale,very bodo ah in  students were fighting to death pdip did not care in fact making fried pulse for prabowo justice and truth cinderlela fairy tale,bodo ah students fighting death pdip care fact making fried pulse prabowo justice truth cinderlela fairy tale,"['bodo', 'ah', 'students', 'fighting', 'death', 'pdip', 'care', 'fact', 'making', 'fried', 'pulse', 'prabowo', 'justice', 'truth', 'cinderlela', 'fairy', 'tale']","['bodo', 'ah', 'student', 'fight', 'death', 'pdip', 'care', 'fact', 'make', 'fri', 'puls', 'prabowo', 'justic', 'truth', 'cinderlela', 'fairi', 'tale']",bodo ah student fight death pdip care fact make fri puls prabowo justic truth cinderlela fairi tale
Mon Apr 22 18:41:27 +0000 2024,Katanya pdip akan menerima apapun putusan MK ternyata nerima pakai catatan segala... kalian kalah ya ngaku kalah saja.... entar minta2 jatah menteri mau gabung kabinet prabowo.... tidak tahu malu... https://t.co/SuoCvovFZQ,"He said PDIP will accept whatever the Constitutional Court's decision turns out to accept the record of everything ... you lose, just admit to losing ... then asking for the minister's rations to join the Prabowo cabinet .... I don't know shame ... https://t.co/SuoCVOVFZQ",He said PDIP will accept whatever the Constitutional Court s decision turns out to accept the record of everything you lose just admit to losing then asking for the minister s rations to join the Prabowo cabinet I don t know shame https t co SuoCVOVFZQ,he said pdip will accept whatever the constitutional court s decision turns out to accept the record of everything you lose just admit to losing then asking for the minister s rations to join the prabowo cabinet i don t know shame https t co suocvovfzq,said pdip accept whatever constitutional court decision turns accept record everything lose admit losing asking minister rations join prabowo cabinet know shame https co suocvovfzq,"['said', 'pdip', 'accept', 'whatever', 'constitutional', 'court', 'decision', 'turns', 'accept', 'record', 'everything', 'lose', 'admit', 'losing', 'asking', 'minister', 'rations', 'join', 'prabowo', 'cabinet', 'know', 'shame', 'https', 'co', 'suocvovfzq']","['said', 'pdip', 'accept', 'whatev', 'constitut', 'court', 'decis', 'turn', 'accept', 'record', 'everyth', 'lose', 'admit', 'lose', 'ask', 'minist', 'ration', 'join', 'prabowo', 'cabinet', 'know', 'shame', 'http', 'co', 'suocvovfzq']",said pdip accept whatev constitut court decis turn accept record everyth lose admit lose ask minist ration join prabowo cabinet know shame http co suocvovfzq
Mon Apr 22 18:39:27 +0000 2024,PDIP Rakernas 24 Mei untuk Tentukan Posisi Partai di Pemerintahan Prabowo https://t.co/yyXN3vBp24,PDIP Rakernas May 24 to determine the position of the party in the Prabowo government https://t.co/yyxn3vbp24,PDIP Rakernas May  to determine the position of the party in the Prabowo government https t co yyxnvbp,pdip rakernas may  to determine the position of the party in the prabowo government https t co yyxnvbp,pdip rakernas may determine position party prabowo government https co yyxnvbp,"['pdip', 'rakernas', 'may', 'determine', 'position', 'party', 'prabowo', 'government', 'https', 'co', 'yyxnvbp']","['pdip', 'rakerna', 'may', 'determin', 'posit', 'parti', 'prabowo', 'govern', 'http', 'co', 'yyxnvbp']",pdip rakerna may determin posit parti prabowo govern http co yyxnvbp
Mon Apr 22 18:39:00 +0000 2024,Sering Kalah di Sumut PDIP Disebut Punya Kesempatan Menang Lawan Bobby Nasution di Pilgub - Halaman 3 https://t.co/hWX3Frdbdf,Often losing in North Sumatra PDIP is said to have a chance to win against Bobby Nasution in Pilgub - page 3 https://t.co/hwx3frdbdf,Often losing in North Sumatra PDIP is said to have a chance to win against Bobby Nasution in Pilgub page  https t co hwxfrdbdf,often losing in north sumatra pdip is said to have a chance to win against bobby nasution in pilgub page  https t co hwxfrdbdf,often losing north sumatra pdip said chance win bobby nasution pilgub page https co hwxfrdbdf,"['often', 'losing', 'north', 'sumatra', 'pdip', 'said', 'chance', 'win', 'bobby', 'nasution', 'pilgub', 'page', 'https', 'co', 'hwxfrdbdf']","['often', 'lose', 'north', 'sumatra', 'pdip', 'said', 'chanc', 'win', 'bobbi', 'nasut', 'pilgub', 'page', 'http', 'co', 'hwxfrdbdf']",often lose north sumatra pdip said chanc win bobbi nasut pilgub page http co hwxfrdbdf
Mon Apr 22 18:36:06 +0000 2024,@JinsungKailan @syaithannn @strike_bravo_b Hal paling lucu yang pernah gue baca: Saldi Isra terafiliasi Banteng. Pak Saldi orang Minang. Rerata orang Minang masih ada luka dengan Sukarno yang direpresentasikan oleh PDIP. Basic Pak Saldi juga bukan politikus tapi Dosen di UNAND. Kalo cuman dicalonin PDIP sah-sah aja.,"@Jinsungkailan @syaithannn @strike_bravo_b The funniest thing I've ever read: Saldi Isra affiliated with a bull.Mr. Saldi, a Minang person.The average Minang people are still injured with Sukarno represented by PDIP.Basic Pak Saldi is also not a politician but a lecturer at Unand.If only nominated by PDIP, just legitimate.",The funniest thing I ve ever read Saldi Isra affiliated with a bull Mr Saldi a Minang person The average Minang people are still injured with Sukarno represented by PDIP Basic Pak Saldi is also not a politician but a lecturer at Unand If only nominated by PDIP just legitimate,the funniest thing i ve ever read saldi isra affiliated with a bull mr saldi a minang person the average minang people are still injured with sukarno represented by pdip basic pak saldi is also not a politician but a lecturer at unand if only nominated by pdip just legitimate,funniest thing ever read saldi isra affiliated bull mr saldi minang person average minang people still injured sukarno represented pdip basic saldi also politician lecturer unand nominated pdip legitimate,"['funniest', 'thing', 'ever', 'read', 'saldi', 'isra', 'affiliated', 'bull', 'mr', 'saldi', 'minang', 'person', 'average', 'minang', 'people', 'still', 'injured', 'sukarno', 'represented', 'pdip', 'basic', 'saldi', 'also', 'politician', 'lecturer', 'unand', 'nominated', 'pdip', 'legitimate']","['funniest', 'thing', 'ever', 'read', 'saldi', 'isra', 'affili', 'bull', 'mr', 'saldi', 'minang', 'person', 'averag', 'minang', 'peopl', 'still', 'injur', 'sukarno', 'repres', 'pdip', 'basic', 'saldi', 'also', 'politician', 'lectur', 'unand', 'nomin', 'pdip', 'legitim']",funniest thing ever read saldi isra affili bull mr saldi minang person averag minang peopl still injur sukarno repres pdip basic saldi also politician lectur unand nomin pdip legitim
Mon Apr 22 18:29:15 +0000 2024,PDIP Terima Putusan MK soal Sengketa Pilpres 2024 Dengan Catatan https://t.co/yBmF3TZzsu,PDIP Receives MK Decision on the 2024 Presidential Election Dispute with Note https://t.co/ybmf3tzzsu,PDIP Receives MK Decision on the  Presidential Election Dispute with Note https t co ybmftzzsu,pdip receives mk decision on the  presidential election dispute with note https t co ybmftzzsu,pdip receives mk decision presidential election dispute note https co ybmftzzsu,"['pdip', 'receives', 'mk', 'decision', 'presidential', 'election', 'dispute', 'note', 'https', 'co', 'ybmftzzsu']","['pdip', 'receiv', 'mk', 'decis', 'presidenti', 'elect', 'disput', 'note', 'http', 'co', 'ybmftzzsu']",pdip receiv mk decis presidenti elect disput note http co ybmftzzsu
Mon Apr 22 18:22:20 +0000 2024,MENCARI DIMANA KUBURAN PARA AKTIFIS APA PDIP PERDULI ? JUSTRU AKRAB DGN PRABOWO .NASIP ANAK TRISAKTI DAN PARA AKTIFIS YG TIDAK KETAHUAN DIMANA KUBUR NYA TIDAK ADA YG PERDULI . JADI PERCAYA PARTAI = KAU PERCAYA SYETAN . ITU,Looking for where the graves of the activists do PDIP care?Precisely familiar with Prabowo. Nasip children of Trisakti and activists who are not discovered where the grave does not care.So believe the party = you believe in Satan.THAT,Looking for where the graves of the activists do PDIP care Precisely familiar with Prabowo Nasip children of Trisakti and activists who are not discovered where the grave does not care So believe the party you believe in Satan THAT,looking for where the graves of the activists do pdip care precisely familiar with prabowo nasip children of trisakti and activists who are not discovered where the grave does not care so believe the party you believe in satan that,looking graves activists pdip care precisely familiar prabowo nasip children trisakti activists discovered grave care believe party believe satan,"['looking', 'graves', 'activists', 'pdip', 'care', 'precisely', 'familiar', 'prabowo', 'nasip', 'children', 'trisakti', 'activists', 'discovered', 'grave', 'care', 'believe', 'party', 'believe', 'satan']","['look', 'grave', 'activist', 'pdip', 'care', 'precis', 'familiar', 'prabowo', 'nasip', 'children', 'trisakti', 'activist', 'discov', 'grave', 'care', 'believ', 'parti', 'believ', 'satan']",look grave activist pdip care precis familiar prabowo nasip children trisakti activist discov grave care believ parti believ satan
Mon Apr 22 18:22:20 +0000 2024,TIGA HAKIM PURA ! 2 MEMBELA KEBENARAN TAPI HASIL EMBRET ITU SETINGAN JOKO . SUDAH LAH TH 1965 RAKYAT KORBAN TH 1998 RAKYAT KENA KETEFU PDIP BERTARUH NYAWA MEMBELA KEBENARAN NYATA NYA KETIKA RAKYAT MENCARI KEBENARAN BERDIRI DI DEPAN ISTANA SELAMA 26 TH,Three Judges Pura!2 Defending the truth but the results of the embretation are Joko settings.It was in 1965 the people of the victims of 1998 the people were hit by PDIP's life betting to defend their real truth when the people seek truth standing in front of the Palace for 26 years,Three Judges Pura  Defending the truth but the results of the embretation are Joko settings It was in  the people of the victims of  the people were hit by PDIP s life betting to defend their real truth when the people seek truth standing in front of the Palace for  years,three judges pura  defending the truth but the results of the embretation are joko settings it was in  the people of the victims of  the people were hit by pdip s life betting to defend their real truth when the people seek truth standing in front of the palace for  years,three judges pura defending truth results embretation joko settings people victims people hit pdip life betting defend real truth people seek truth standing front palace years,"['three', 'judges', 'pura', 'defending', 'truth', 'results', 'embretation', 'joko', 'settings', 'people', 'victims', 'people', 'hit', 'pdip', 'life', 'betting', 'defend', 'real', 'truth', 'people', 'seek', 'truth', 'standing', 'front', 'palace', 'years']","['three', 'judg', 'pura', 'defend', 'truth', 'result', 'embret', 'joko', 'set', 'peopl', 'victim', 'peopl', 'hit', 'pdip', 'life', 'bet', 'defend', 'real', 'truth', 'peopl', 'seek', 'truth', 'stand', 'front', 'palac', 'year']",three judg pura defend truth result embret joko set peopl victim peopl hit pdip life bet defend real truth peopl seek truth stand front palac year
Mon Apr 22 18:17:52 +0000 2024,@anonjawa Penghianat begini kalo gada pdip juga dia plus bapaknya masih jadi tukang kayu gerindra mana mau pick tukang kayu jadi calon,"@anonjawa traitors like this if the PDIP is also a plus his father is still a Gerindra carpenter, where do you want to pick a carpenter to become a candidate",traitors like this if the PDIP is also a plus his father is still a Gerindra carpenter where do you want to pick a carpenter to become a candidate,traitors like this if the pdip is also a plus his father is still a gerindra carpenter where do you want to pick a carpenter to become a candidate,traitors like pdip also plus father still gerindra carpenter want pick carpenter become candidate,"['traitors', 'like', 'pdip', 'also', 'plus', 'father', 'still', 'gerindra', 'carpenter', 'want', 'pick', 'carpenter', 'become', 'candidate']","['traitor', 'like', 'pdip', 'also', 'plu', 'father', 'still', 'gerindra', 'carpent', 'want', 'pick', 'carpent', 'becom', 'candid']",traitor like pdip also plu father still gerindra carpent want pick carpent becom candid
Mon Apr 22 18:17:18 +0000 2024,@Miduk17 Ngarep...padahal kan yg ngajuin ke mk ambang batas usia cawapres kan PDIP udh bener pak Jokowi mau satuin pak Prabowo SM pak Ganjar malah songong sok an usung pak Mahfud...kalah telak kan jadinya....wkwkwkw,"@Miduk17 ngarep ... even though the one who took to the mk threshold of the age limit of the vice president was PDIP, Mr. Jokowi wanted to one, Prabowo, Pak Ganjar, instead, Songong was pretentious, Mr. Mahfud ...",ngarep even though the one who took to the mk threshold of the age limit of the vice president was PDIP Mr Jokowi wanted to one Prabowo Pak Ganjar instead Songong was pretentious Mr Mahfud,ngarep even though the one who took to the mk threshold of the age limit of the vice president was pdip mr jokowi wanted to one prabowo pak ganjar instead songong was pretentious mr mahfud,ngarep even though one took mk threshold age limit vice president pdip mr jokowi wanted one prabowo ganjar instead songong pretentious mr mahfud,"['ngarep', 'even', 'though', 'one', 'took', 'mk', 'threshold', 'age', 'limit', 'vice', 'president', 'pdip', 'mr', 'jokowi', 'wanted', 'one', 'prabowo', 'ganjar', 'instead', 'songong', 'pretentious', 'mr', 'mahfud']","['ngarep', 'even', 'though', 'one', 'took', 'mk', 'threshold', 'age', 'limit', 'vice', 'presid', 'pdip', 'mr', 'jokowi', 'want', 'one', 'prabowo', 'ganjar', 'instead', 'songong', 'pretenti', 'mr', 'mahfud']",ngarep even though one took mk threshold age limit vice presid pdip mr jokowi want one prabowo ganjar instead songong pretenti mr mahfud
Mon Apr 22 18:15:21 +0000 2024,@aniesbaswedan @cakimiNOW @officialMKRI Semoga PKS PKB PDIP P3.. tetap diluar koalisi 02. Jadi oposisi. Paling tidak ada DPR yg menjaga dan memgawasi pemerintahan. Tidak jor joran bikin RUU... yg banyak merugikan rakyat...,@aniesbaswedan @cakiminow @officialmkri Hopefully PKS PKB PDIP P3 .. Stay outside the coalition 02. So the opposition.At least there is a DPR who maintains and rays the government.No jor rod makes a bill ... which is much detrimental to the people ...,Hopefully PKS PKB PDIP P Stay outside the coalition  So the opposition At least there is a DPwho maintains and rays the government No jor rod makes a bill which is much detrimental to the people,hopefully pks pkb pdip p stay outside the coalition  so the opposition at least there is a dpwho maintains and rays the government no jor rod makes a bill which is much detrimental to the people,hopefully pks pkb pdip p stay outside coalition opposition least dpwho maintains rays government jor rod makes bill much detrimental people,"['hopefully', 'pks', 'pkb', 'pdip', 'p', 'stay', 'outside', 'coalition', 'opposition', 'least', 'dpwho', 'maintains', 'rays', 'government', 'jor', 'rod', 'makes', 'bill', 'much', 'detrimental', 'people']","['hope', 'pk', 'pkb', 'pdip', 'p', 'stay', 'outsid', 'coalit', 'opposit', 'least', 'dpwho', 'maintain', 'ray', 'govern', 'jor', 'rod', 'make', 'bill', 'much', 'detriment', 'peopl']",hope pk pkb pdip p stay outsid coalit opposit least dpwho maintain ray govern jor rod make bill much detriment peopl
