created_at,full_text,translate,clean_tweet,lower,stopword,tokenize,stemmed,clean
Mon Apr 22 18:24:19 +0000 2024,@DedynurPalakka @jokowi @officialMKRI Fix Jokowi ga punya pengaruh apapun atas kemenangan Prabowo dan Prabowo ga perlu berterima kasih pada Jokowi apalagi PSI,@Dedynurpalakka @jokowi @officialmkri Fix Jokowi has no influence on the victory of Prabowo and Prabowo no need to thank Jokowi especially PSI,Fix Jokowi has no influence on the victory of Prabowo and Prabowo no need to thank Jokowi especially PSI,fix jokowi has no influence on the victory of prabowo and prabowo no need to thank jokowi especially psi,fix jokowi influence victory prabowo prabowo need thank jokowi especially psi,"['fix', 'jokowi', 'influence', 'victory', 'prabowo', 'prabowo', 'need', 'thank', 'jokowi', 'especially', 'psi']","['fix', 'jokowi', 'influenc', 'victori', 'prabowo', 'prabowo', 'need', 'thank', 'jokowi', 'especi', 'psi']",fix jokowi influenc victori prabowo prabowo need thank jokowi especi psi
Mon Apr 22 18:23:38 +0000 2024,@the1mirrorball_ Psi psi,@the1mirrorball_ psi psi,psi psi,psi psi,psi psi,"['psi', 'psi']","['psi', 'psi']",psi psi
Mon Apr 22 18:11:07 +0000 2024,@ASimatupang23 @PDI_Perjuangan @psi_id ngaku partainya Jokowi dan angkat anak Jokowi jadi Ketum dalam waktu singkat... tapi koq nyungsep ???,@Asimimupang23 @pdi_perjuangan @psi_id claimed his party Jokowi and lifted Jokowi's child to be a short time ... but why was it Nyungsep ???,claimed his party Jokowi and lifted Jokowi s child to be a short time but why was it Nyungsep,claimed his party jokowi and lifted jokowi s child to be a short time but why was it nyungsep,claimed party jokowi lifted jokowi child short time nyungsep,"['claimed', 'party', 'jokowi', 'lifted', 'jokowi', 'child', 'short', 'time', 'nyungsep']","['claim', 'parti', 'jokowi', 'lift', 'jokowi', 'child', 'short', 'time', 'nyungsep']",claim parti jokowi lift jokowi child short time nyungsep
Mon Apr 22 17:55:55 +0000 2024,@psi_id Cinta kita untuk bumi adalah warisan terbaik yang bisa kita tinggalkan. Seperti Mas @kaesangp lakukan kebersihan untuk Bumi Indonesia.,@Psi_ID Our Love for the Earth is the best inheritance we can leave.Like Mas @kaesangp do cleanliness for Indonesian earth.,Our Love for the Earth is the best inheritance we can leave Like Masdo cleanliness for Indonesian earth,our love for the earth is the best inheritance we can leave like masdo cleanliness for indonesian earth,love earth best inheritance leave like masdo cleanliness indonesian earth,"['love', 'earth', 'best', 'inheritance', 'leave', 'like', 'masdo', 'cleanliness', 'indonesian', 'earth']","['love', 'earth', 'best', 'inherit', 'leav', 'like', 'masdo', 'cleanli', 'indonesian', 'earth']",love earth best inherit leav like masdo cleanli indonesian earth
Mon Apr 22 17:51:47 +0000 2024,@psi_id Hari ini adalah Hari Bumi. Ayo berkomitmen untuk menjaga alam dengan lebih baik! Bumi sehat generasi sehat. Selamat hari Bumi.,@psi_id today is Earth Day.Come on committed to protect nature better!Healthy Earth Healthy Generation.Happy Earth Day.,today is Earth Day Come on committed to protect nature better Healthy Earth Healthy Generation Happy Earth Day,today is earth day come on committed to protect nature better healthy earth healthy generation happy earth day,today earth day come committed protect nature better healthy earth healthy generation happy earth day,"['today', 'earth', 'day', 'come', 'committed', 'protect', 'nature', 'better', 'healthy', 'earth', 'healthy', 'generation', 'happy', 'earth', 'day']","['today', 'earth', 'day', 'come', 'commit', 'protect', 'natur', 'better', 'healthi', 'earth', 'healthi', 'gener', 'happi', 'earth', 'day']",today earth day come commit protect natur better healthi earth healthi gener happi earth day
Mon Apr 22 17:50:48 +0000 2024,@psi_id Gaspoll psi lanjutkan kegiatan baiknya,@psi_id gaspoll psi continue its good activities,gaspoll psi continue its good activities,gaspoll psi continue its good activities,gaspoll psi continue good activities,"['gaspoll', 'psi', 'continue', 'good', 'activities']","['gaspol', 'psi', 'continu', 'good', 'activ']",gaspol psi continu good activ
Mon Apr 22 17:50:28 +0000 2024,@psi_id Terus jaga bumi ini,@psi_id Continue to guard this earth,Continue to guard this earth,continue to guard this earth,continue guard earth,"['continue', 'guard', 'earth']","['continu', 'guard', 'earth']",continu guard earth
Mon Apr 22 17:50:20 +0000 2024,@psi_id Ngejaga bumi dari hal yang kecil dulu,@psi_id guard the earth from the small thing first,guard the earth from the small thing first,guard the earth from the small thing first,guard earth small thing first,"['guard', 'earth', 'small', 'thing', 'first']","['guard', 'earth', 'small', 'thing', 'first']",guard earth small thing first
Mon Apr 22 17:50:04 +0000 2024,@psi_id Bareng bareng psi jaga bumi,@psi_id together with PSI guard the earth,together with PSI guard the earth,together with psi guard the earth,together psi guard earth,"['together', 'psi', 'guard', 'earth']","['togeth', 'psi', 'guard', 'earth']",togeth psi guard earth
Mon Apr 22 17:49:50 +0000 2024,@psi_id Untuk kebaikan generasi masa depan mari pastikan kehidupan yang lebih baik di masa mendatang dengan menjaga kelestarian alam. #SelamatHariBumi,@psi_id for the good of future generations let's make sure a better life in the future by preserving nature.#Happy Earth Day,for the good of future generations let s make sure a better life in the future by preserving nature Happy Earth Day,for the good of future generations let s make sure a better life in the future by preserving nature happy earth day,good future generations let make sure better life future preserving nature happy earth day,"['good', 'future', 'generations', 'let', 'make', 'sure', 'better', 'life', 'future', 'preserving', 'nature', 'happy', 'earth', 'day']","['good', 'futur', 'gener', 'let', 'make', 'sure', 'better', 'life', 'futur', 'preserv', 'natur', 'happi', 'earth', 'day']",good futur gener let make sure better life futur preserv natur happi earth day
Mon Apr 22 17:49:46 +0000 2024,@psi_id Mantap jaga bumi!,@psi_id great guard the earth!,great guard the earth,great guard the earth,great guard earth,"['great', 'guard', 'earth']","['great', 'guard', 'earth']",great guard earth
Mon Apr 22 17:49:38 +0000 2024,@psi_id Keren yuk jaga kesehatan bumi,@psi_id cool let's take care of the earth's health,cool let s take care of the earth s health,cool let s take care of the earth s health,cool let take care earth health,"['cool', 'let', 'take', 'care', 'earth', 'health']","['cool', 'let', 'take', 'care', 'earth', 'health']",cool let take care earth health
Mon Apr 22 17:49:25 +0000 2024,@psi_id Laksanakan Go green!,@psi_id Carry out Go Green!,Carry out Go Green,carry out go green,carry go green,"['carry', 'go', 'green']","['carri', 'go', 'green']",carri go green
Mon Apr 22 17:49:11 +0000 2024,@psi_id Anak anak muda mesti bisa gerakkan gogreen,@psi_id young people must be able to move gogreen,young people must be able to move gogreen,young people must be able to move gogreen,young people must able move gogreen,"['young', 'people', 'must', 'able', 'move', 'gogreen']","['young', 'peopl', 'must', 'abl', 'move', 'gogreen']",young peopl must abl move gogreen
Mon Apr 22 17:48:52 +0000 2024,@psi_id Selamat hari bumi!,@psi_id Happy Earth Day!,Happy Earth Day,happy earth day,happy earth day,"['happy', 'earth', 'day']","['happi', 'earth', 'day']",happi earth day
Mon Apr 22 17:48:19 +0000 2024,@psi_id Jaga terus bumi kita!,@psi_id keep our earth!,keep our earth,keep our earth,keep earth,"['keep', 'earth']","['keep', 'earth']",keep earth
Mon Apr 22 17:48:14 +0000 2024,@psi_id Untuk kebaikan Bumi kita mulai dengan selalu bersih dan buang sampah pada tempatnya. Selamat hari Bumi.,@psi_id for the good of the earth we start with always clean and throwing trash in its place.Happy Earth Day.,for the good of the earth we start with always clean and throwing trash in its place Happy Earth Day,for the good of the earth we start with always clean and throwing trash in its place happy earth day,good earth start always clean throwing trash place happy earth day,"['good', 'earth', 'start', 'always', 'clean', 'throwing', 'trash', 'place', 'happy', 'earth', 'day']","['good', 'earth', 'start', 'alway', 'clean', 'throw', 'trash', 'place', 'happi', 'earth', 'day']",good earth start alway clean throw trash place happi earth day
Mon Apr 22 17:48:10 +0000 2024,@psi_id Lakukan hal kecil kaya jangan buang sampah sembarangan,@psi_id do a small thing like don't litter,do a small thing like don t litter,do a small thing like don t litter,small thing like litter,"['small', 'thing', 'like', 'litter']","['small', 'thing', 'like', 'litter']",small thing like litter
Mon Apr 22 17:47:51 +0000 2024,@psi_id Kalo bukan kita siapa lagi?,@psi_id if we are not we?,if we are not we,if we are not we,,[],[],
Mon Apr 22 17:00:57 +0000 2024,PU 25 soal 20 menit ,PU 25 Problem 20 minutes,PU  Problem  minutes,pu  problem  minutes,pu problem minutes,"['pu', 'problem', 'minutes']","['pu', 'problem', 'minut']",pu problem minut
Mon Apr 22 17:00:33 +0000 2024,@flnive_ aneh banget co bawa hp ke km ,"@flnive_ It's really weird, co coil, bring your cellphone to km",It s really weird co coil bring your cellphone to km,it s really weird co coil bring your cellphone to km,really weird co coil bring cellphone km,"['really', 'weird', 'co', 'coil', 'bring', 'cellphone', 'km']","['realli', 'weird', 'co', 'coil', 'bring', 'cellphon', 'km']",realli weird co coil bring cellphon km
Mon Apr 22 17:00:09 +0000 2024,00.00 SELAMAT HABEDE JENOO https://t.co/m7LZRAeKjE,00.00 Happy Habede Jenoo https://t.co/m7lzraekje,  Happy Habede Jenoo https t co mlzraekje,  happy habede jenoo https t co mlzraekje,happy habede jenoo https co mlzraekje,"['happy', 'habede', 'jenoo', 'https', 'co', 'mlzraekje']","['happi', 'habed', 'jenoo', 'http', 'co', 'mlzraekj']",happi habed jenoo http co mlzraekj
Mon Apr 22 16:58:47 +0000 2024,Dandim 1410/Bantaeng Letkol Inf Eka Agus Indarta S.Psi. M.Psi. bersama Forkopimda serta Prajurit dan Persit KCK Cabang XXVII Kodim 1410 menggelar kegiatan halal bihalal bertempat di Makodim Jl. Dahlia Kelurahan Pallantikang Kabupaten Bantaeng. Senin (22/04/2024). https://t.co/SNUxdtHpWU,Dandim 1410/Bantaeng Lt. Col. Inf Eka Agus Indarta S.Psi.M.Psi.Together with Forkopimda as well as soldiers and Persit KCK XXVII Branch Kodim 1410 held Halal Bihalal activities at Makodim Jl.Dahlia Kelurahan Pallantikang Bantaeng Regency.Monday (04/22/2024).https://t.co/snuxdthpwu,Dandim  Bantaeng Lt Col Inf Eka Agus Indarta S Psi M Psi Together with Forkopimda as well as soldiers and Persit KCK XXVII Branch Kodim  held Halal Bihalal activities at Makodim Jl Dahlia Kelurahan Pallantikang Bantaeng Regency Monday    https t co snuxdthpwu,dandim  bantaeng lt col inf eka agus indarta s psi m psi together with forkopimda as well as soldiers and persit kck xxvii branch kodim  held halal bihalal activities at makodim jl dahlia kelurahan pallantikang bantaeng regency monday    https t co snuxdthpwu,dandim bantaeng lt col inf eka agus indarta psi psi together forkopimda well soldiers persit kck xxvii branch kodim held halal bihalal activities makodim jl dahlia kelurahan pallantikang bantaeng regency monday https co snuxdthpwu,"['dandim', 'bantaeng', 'lt', 'col', 'inf', 'eka', 'agus', 'indarta', 'psi', 'psi', 'together', 'forkopimda', 'well', 'soldiers', 'persit', 'kck', 'xxvii', 'branch', 'kodim', 'held', 'halal', 'bihalal', 'activities', 'makodim', 'jl', 'dahlia', 'kelurahan', 'pallantikang', 'bantaeng', 'regency', 'monday', 'https', 'co', 'snuxdthpwu']","['dandim', 'bantaeng', 'lt', 'col', 'inf', 'eka', 'agu', 'indarta', 'psi', 'psi', 'togeth', 'forkopimda', 'well', 'soldier', 'persit', 'kck', 'xxvii', 'branch', 'kodim', 'held', 'halal', 'bihal', 'activ', 'makodim', 'jl', 'dahlia', 'kelurahan', 'pallantikang', 'bantaeng', 'regenc', 'monday', 'http', 'co', 'snuxdthpwu']",dandim bantaeng lt col inf eka agu indarta psi psi togeth forkopimda well soldier persit kck xxvii branch kodim held halal bihal activ makodim jl dahlia kelurahan pallantikang bantaeng regenc monday http co snuxdthpwu
Mon Apr 22 16:58:42 +0000 2024,2 menit menuju ultah lee jeno ,2 minutes to Lee Jeno's birthday, minutes to Lee Jeno s birthday, minutes to lee jeno s birthday,minutes lee jeno birthday,"['minutes', 'lee', 'jeno', 'birthday']","['minut', 'lee', 'jeno', 'birthday']",minut lee jeno birthday
Mon Apr 22 16:55:47 +0000 2024,@tvOneNews Aku muak liat muka orang sange ini harusnya gabung di psi partai sange Indonesia,@tvonews I'm sick of seeing the face of this sange person should join the Sange Indonesia Party PSI,I m sick of seeing the face of this sange person should join the Sange Indonesia Party PSI,i m sick of seeing the face of this sange person should join the sange indonesia party psi,sick seeing face sange person join sange indonesia party psi,"['sick', 'seeing', 'face', 'sange', 'person', 'join', 'sange', 'indonesia', 'party', 'psi']","['sick', 'see', 'face', 'sang', 'person', 'join', 'sang', 'indonesia', 'parti', 'psi']",sick see face sang person join sang indonesia parti psi
Mon Apr 22 16:50:35 +0000 2024,Jakang terong Jakang jhouse Jakang PSI,Jakang Terong Jakang Jhouse Jakang Psi,Jakang Terong Jakang Jhouse Jakang Psi,jakang terong jakang jhouse jakang psi,jakang terong jakang jhouse jakang psi,"['jakang', 'terong', 'jakang', 'jhouse', 'jakang', 'psi']","['jakang', 'terong', 'jakang', 'jhous', 'jakang', 'psi']",jakang terong jakang jhous jakang psi
Mon Apr 22 16:47:28 +0000 2024,Dandim 1410/Bantaeng Letkol Inf Eka Agus Indarta S.Psi. M.Psi. di dampingi Perwira serta seluruh prajurit menerima bantuan 1 unit mobil ambulance dari Bank BRI Bantaeng bertempat di Makodim Jl. Dahlia Kelurahan Pallantikang Kabupaten Bantaeng. Senin (22/04/2024) https://t.co/zJ9NHg3FLY,Dandim 1410/Bantaeng Lt. Col. Inf Eka Agus Indarta S.Psi.M.Psi.Accompanied by officers and all soldiers received assistance from 1 unit of ambulance from the BRI Bantaeng Bank at Makodim Jl.Dahlia Kelurahan Pallantikang Bantaeng Regency.Monday (04/22/2024) https://t.co/zj9nhg3fly,Dandim  Bantaeng Lt Col Inf Eka Agus Indarta S Psi M Psi Accompanied by officers and all soldiers received assistance from  unit of ambulance from the BRI Bantaeng Bank at Makodim Jl Dahlia Kelurahan Pallantikang Bantaeng Regency Monday    https t co zjnhgfly,dandim  bantaeng lt col inf eka agus indarta s psi m psi accompanied by officers and all soldiers received assistance from  unit of ambulance from the bri bantaeng bank at makodim jl dahlia kelurahan pallantikang bantaeng regency monday    https t co zjnhgfly,dandim bantaeng lt col inf eka agus indarta psi psi accompanied officers soldiers received assistance unit ambulance bri bantaeng bank makodim jl dahlia kelurahan pallantikang bantaeng regency monday https co zjnhgfly,"['dandim', 'bantaeng', 'lt', 'col', 'inf', 'eka', 'agus', 'indarta', 'psi', 'psi', 'accompanied', 'officers', 'soldiers', 'received', 'assistance', 'unit', 'ambulance', 'bri', 'bantaeng', 'bank', 'makodim', 'jl', 'dahlia', 'kelurahan', 'pallantikang', 'bantaeng', 'regency', 'monday', 'https', 'co', 'zjnhgfly']","['dandim', 'bantaeng', 'lt', 'col', 'inf', 'eka', 'agu', 'indarta', 'psi', 'psi', 'accompani', 'offic', 'soldier', 'receiv', 'assist', 'unit', 'ambul', 'bri', 'bantaeng', 'bank', 'makodim', 'jl', 'dahlia', 'kelurahan', 'pallantikang', 'bantaeng', 'regenc', 'monday', 'http', 'co', 'zjnhgfli']",dandim bantaeng lt col inf eka agu indarta psi psi accompani offic soldier receiv assist unit ambul bri bantaeng bank makodim jl dahlia kelurahan pallantikang bantaeng regenc monday http co zjnhgfli
Mon Apr 22 16:33:41 +0000 2024,@GM_Warrios @soma_cemeng Di video itu masalah saksi pileg harus dari psi terus nyangkut Masinton itu gimana?,@Gm_warrios @soma_cemeng in the video the problem of the Pileg witness must be from PSI and what do you do with Masinton?,in the video the problem of the Pileg witness must be from PSI and what do you do with Masinton,in the video the problem of the pileg witness must be from psi and what do you do with masinton,video problem pileg witness must psi masinton,"['video', 'problem', 'pileg', 'witness', 'must', 'psi', 'masinton']","['video', 'problem', 'pileg', 'wit', 'must', 'psi', 'masinton']",video problem pileg wit must psi masinton
Mon Apr 22 16:33:31 +0000 2024,@DedynurPalakka PSI partai dargadu dahar tiga ngaku dua Partai paling konyol sepanjang sejarah demokrasi Di bentuk langsung menjilat penguasa Ketua umum nya kaesang anak Jokowi Masuk partai dua hari langsung jadi ketua umum Konyol ,@Dedynurpalakka PSI Party Dargadu Dahar Tiga claimed the two most ridiculous parties in the history of democracy were directly licking the ruler of the general chairman Kaesang Jokowi's son entered the party two days immediately became a silly general chairman,PSI Party Dargadu Dahar Tiga claimed the two most ridiculous parties in the history of democracy were directly licking the ruler of the general chairman Kaesang Jokowi s son entered the party two days immediately became a silly general chairman,psi party dargadu dahar tiga claimed the two most ridiculous parties in the history of democracy were directly licking the ruler of the general chairman kaesang jokowi s son entered the party two days immediately became a silly general chairman,psi party dargadu dahar claimed two ridiculous parties history democracy directly licking ruler general chairman kaesang jokowi son entered party two days immediately became silly general chairman,"['psi', 'party', 'dargadu', 'dahar', 'claimed', 'two', 'ridiculous', 'parties', 'history', 'democracy', 'directly', 'licking', 'ruler', 'general', 'chairman', 'kaesang', 'jokowi', 'son', 'entered', 'party', 'two', 'days', 'immediately', 'became', 'silly', 'general', 'chairman']","['psi', 'parti', 'dargadu', 'dahar', 'claim', 'two', 'ridicul', 'parti', 'histori', 'democraci', 'directli', 'lick', 'ruler', 'gener', 'chairman', 'kaesang', 'jokowi', 'son', 'enter', 'parti', 'two', 'day', 'immedi', 'becam', 'silli', 'gener', 'chairman']",psi parti dargadu dahar claim two ridicul parti histori democraci directli lick ruler gener chairman kaesang jokowi son enter parti two day immedi becam silli gener chairman
Mon Apr 22 16:33:07 +0000 2024,@MomsPostingLs Njirr tsamara dki psi,@Momspostingls njirr tsamara dki psi,njirr tsamara dki psi,njirr tsamara dki psi,njirr tsamara dki psi,"['njirr', 'tsamara', 'dki', 'psi']","['njirr', 'tsamara', 'dki', 'psi']",njirr tsamara dki psi
Mon Apr 22 16:18:28 +0000 2024,kenapa ya kadang udah liat pembahasan TO juga tetep sama aja alias masih ??? ,why sometimes you have seen the discussion to also still the same alias still ???,why sometimes you have seen the discussion to also still the same alias still,why sometimes you have seen the discussion to also still the same alias still,sometimes seen discussion also still alias still,"['sometimes', 'seen', 'discussion', 'also', 'still', 'alias', 'still']","['sometim', 'seen', 'discuss', 'also', 'still', 'alia', 'still']",sometim seen discuss also still alia still
Mon Apr 22 16:12:59 +0000 2024,@edogawaaranpo worth it untuk merch,@edogawaaranpo worth it for the merch,worth it for the merch,worth it for the merch,worth merch,"['worth', 'merch']","['worth', 'merch']",worth merch
Mon Apr 22 16:12:44 +0000 2024,@edogawaaranpo Anjir jual ginjal aj,@edogawaaranpo anjir selling kidney aj,anjir selling kidney aj,anjir selling kidney aj,anjir selling kidney aj,"['anjir', 'selling', 'kidney', 'aj']","['anjir', 'sell', 'kidney', 'aj']",anjir sell kidney aj
Mon Apr 22 16:10:57 +0000 2024,@yuaiaifess kamis aku mulai kelas jam 8.40-12.00 br kelar... eh tp katanya gblh ambil anak psi?? hrs anak fak. lain?? gatau deh ya yg bnr bgmna cm pernah nanya ke kating katanya aturannya gabole ambil anak psi jd hrs luar psi,"@yuiaiIFess Thursday I started class 8.40-12.00 Br finished ... eh but he said it was not taken to take children PSI ??HRS Children Fak.other??I don't know, what's the case with me, ever asked Kating, he said, the rules are gabole to take children, so they have to be outside",Thursday I started class     Br finished eh but he said it was not taken to take children PSI HRS Children Fak other I don t know what s the case with me ever asked Kating he said the rules are gabole to take children so they have to be outside,thursday i started class     br finished eh but he said it was not taken to take children psi hrs children fak other i don t know what s the case with me ever asked kating he said the rules are gabole to take children so they have to be outside,thursday started class br finished said taken take children psi hrs children fak know case ever asked kating said rules gabole take children outside,"['thursday', 'started', 'class', 'br', 'finished', 'said', 'taken', 'take', 'children', 'psi', 'hrs', 'children', 'fak', 'know', 'case', 'ever', 'asked', 'kating', 'said', 'rules', 'gabole', 'take', 'children', 'outside']","['thursday', 'start', 'class', 'br', 'finish', 'said', 'taken', 'take', 'children', 'psi', 'hr', 'children', 'fak', 'know', 'case', 'ever', 'ask', 'kate', 'said', 'rule', 'gabol', 'take', 'children', 'outsid']",thursday start class br finish said taken take children psi hr children fak know case ever ask kate said rule gabol take children outsid
Mon Apr 22 16:08:28 +0000 2024,@edogawaaranpo i feel you apalagi kalo belum tentu barangnya restock. Semoga aja restock ,@edogawaaranpo i feel you especially if not necessarily restock the item.I hope restock,i feel you especially if not necessarily restock the item I hope restock,i feel you especially if not necessarily restock the item i hope restock,feel especially necessarily restock item hope restock,"['feel', 'especially', 'necessarily', 'restock', 'item', 'hope', 'restock']","['feel', 'especi', 'necessarili', 'restock', 'item', 'hope', 'restock']",feel especi necessarili restock item hope restock
Mon Apr 22 16:02:29 +0000 2024,@edogawaaranpo Haha. Kasian,@edogawaaranpo haha.Poor thing,haha Poor thing,haha poor thing,haha poor thing,"['haha', 'poor', 'thing']","['haha', 'poor', 'thing']",haha poor thing
Mon Apr 22 15:17:30 +0000 2024,@nishibocil aamiinnn aamiiin nanti kita ketemuan yaahh aku di psi hihi &lt;3,@nishibocil aamiinnn aamiiin later we will meet me in psi hihi & lt; 3,aamiinnn aamiiin later we will meet me in psi hihi lt ,aamiinnn aamiiin later we will meet me in psi hihi lt ,aamiinnn aamiiin later meet psi hihi lt,"['aamiinnn', 'aamiiin', 'later', 'meet', 'psi', 'hihi', 'lt']","['aamiinnn', 'aamiiin', 'later', 'meet', 'psi', 'hihi', 'lt']",aamiinnn aamiiin later meet psi hihi lt
Mon Apr 22 15:12:27 +0000 2024,manusia-manusia pengincer psikologi rata-rata ke sana waowkwowkwowk gue gak sanggup tiap buka tl studytwt pasti ketemu yg ngejar psi ugm dan akhirnya sadar diri daripada mental gue kena duluan gara-gara liat progres mereka,The average psychological sistering humans go there waowkwowkwowk I can't afford every time you open study,The average psychological sistering humans go there waowkwowkwowk I can t afford every time you open study,the average psychological sistering humans go there waowkwowkwowk i can t afford every time you open study,average psychological sistering humans go waowkwowkwowk afford every time open study,"['average', 'psychological', 'sistering', 'humans', 'go', 'waowkwowkwowk', 'afford', 'every', 'time', 'open', 'study']","['averag', 'psycholog', 'sister', 'human', 'go', 'waowkwowkwowk', 'afford', 'everi', 'time', 'open', 'studi']",averag psycholog sister human go waowkwowkwowk afford everi time open studi
Mon Apr 22 15:08:01 +0000 2024,@convomf 0 itumah,@convomf 0 itumah, itumah, itumah,itumah,['itumah'],['itumah'],itumah
Mon Apr 22 15:06:35 +0000 2024,@BaeOwn90 @SwipeMatch @CNNIndonesia Wkwkwk kata psi jilat ludah sendiri wkwkwk https://t.co/ftyD0viFlc,@Baeown90 @swipematch @cnnindonesia wkwkwk word psi lick saliva alone wkwkwk https://t.co/ftyd0viflc,wkwkwk word psi lick saliva alone wkwkwk https t co ftydviflc,wkwkwk word psi lick saliva alone wkwkwk https t co ftydviflc,wkwkwk word psi lick saliva alone wkwkwk https co ftydviflc,"['wkwkwk', 'word', 'psi', 'lick', 'saliva', 'alone', 'wkwkwk', 'https', 'co', 'ftydviflc']","['wkwkwk', 'word', 'psi', 'lick', 'saliva', 'alon', 'wkwkwk', 'http', 'co', 'ftydviflc']",wkwkwk word psi lick saliva alon wkwkwk http co ftydviflc
Mon Apr 22 15:03:54 +0000 2024,@Veeveeskyosih @psi_id Apa mungkin dia bagian Dari spesies itu ? Cuma nanya ya .... ,@Veeveeskyosih @psi_id Is he part of that species?Just ask ...,Is he part of that species Just ask,is he part of that species just ask,part species ask,"['part', 'species', 'ask']","['part', 'speci', 'ask']",part speci ask
Mon Apr 22 15:03:09 +0000 2024,@psi_id Kok ga pake kebaya dan sanggul,@psi_id how come I don't use kebaya and bun,how come I don t use kebaya and bun,how come i don t use kebaya and bun,come use kebaya bun,"['come', 'use', 'kebaya', 'bun']","['come', 'use', 'kebaya', 'bun']",come use kebaya bun
Mon Apr 22 15:01:37 +0000 2024,psi ugm,PSI UGM,PSI UGM,psi ugm,psi ugm,"['psi', 'ugm']","['psi', 'ugm']",psi ugm
Mon Apr 22 15:00:51 +0000 2024,@psi_id Tangguh &amp; cerdas ? Dari sudut pandang mana ? ,@psi_id tough & amp;Smart?From the point of view?,tough amp Smart From the point of view,tough amp smart from the point of view,tough amp smart point view,"['tough', 'amp', 'smart', 'point', 'view']","['tough', 'amp', 'smart', 'point', 'view']",tough amp smart point view
Mon Apr 22 14:59:22 +0000 2024,@psi_id Konsisten kok melawan argumen sendiri yg sebelumnya?,@psi_id is consistent why against the previous argument?,is consistent why against the previous argument,is consistent why against the previous argument,consistent previous argument,"['consistent', 'previous', 'argument']","['consist', 'previou', 'argument']",consist previou argument
Mon Apr 22 14:59:20 +0000 2024,@psi_id Cape scroll ke bawah isinya negatif semua. Saya kasih satu komen yang positif. POSITIF,@psi_id cape scroll down the contents are all negative.I give a positive comment.POSITIVE,cape scroll down the contents are all negative I give a positive comment POSITIVE,cape scroll down the contents are all negative i give a positive comment positive,cape scroll contents negative give positive comment positive,"['cape', 'scroll', 'contents', 'negative', 'give', 'positive', 'comment', 'positive']","['cape', 'scroll', 'content', 'neg', 'give', 'posit', 'comment', 'posit']",cape scroll content neg give posit comment posit
Mon Apr 22 14:56:02 +0000 2024,@convomf saran bagi yang belum menikah apa ajaa?,@Convomf advice for those who are not married?,advice for those who are not married,advice for those who are not married,advice married,"['advice', 'married']","['advic', 'marri']",advic marri
Mon Apr 22 14:54:52 +0000 2024,@convomf ada ga perbedaan sifat pasangan setelah menikah?,@Convomf is there no difference in the nature of the couple after marriage?,is there no difference in the nature of the couple after marriage,is there no difference in the nature of the couple after marriage,difference nature couple marriage,"['difference', 'nature', 'couple', 'marriage']","['differ', 'natur', 'coupl', 'marriag']",differ natur coupl marriag
Mon Apr 22 14:54:15 +0000 2024,PSI Tawarkan Giring Maju Pilgub Jabar https://t.co/U3kRPrxhEj #KLYNews,PSI offers Giring Advanced Pilgub West Java https://t.co/u3krprxhej #klynews,PSI offers Giring Advanced Pilgub West Java https t co ukrprxhej klynews,psi offers giring advanced pilgub west java https t co ukrprxhej klynews,psi offers giring advanced pilgub west java https co ukrprxhej klynews,"['psi', 'offers', 'giring', 'advanced', 'pilgub', 'west', 'java', 'https', 'co', 'ukrprxhej', 'klynews']","['psi', 'offer', 'gire', 'advanc', 'pilgub', 'west', 'java', 'http', 'co', 'ukrprxhej', 'klynew']",psi offer gire advanc pilgub west java http co ukrprxhej klynew
Mon Apr 22 14:52:47 +0000 2024,mau bikin file khusus soal pm yang di luar nalar,want to make a special file about PM that is beyond reason,want to make a special file about PM that is beyond reason,want to make a special file about pm that is beyond reason,want make special file pm beyond reason,"['want', 'make', 'special', 'file', 'pm', 'beyond', 'reason']","['want', 'make', 'special', 'file', 'pm', 'beyond', 'reason']",want make special file pm beyond reason
Mon Apr 22 14:52:15 +0000 2024,@baraja_d @Lisaamartatara6 Anies itu gak punya Partai.. kendaraan politiknya mana?? Ini bukan masalah mencibir atau bukan.. Lebih baik realistis.. kalah ya kalah.. harus instrospeksi. Makanya menurut ane Anies cocoknya Gabung PSI,@baraja_d @lisaamartatara6 anies don't have a party ... where is the political vehicle ??This is not a problem of sneer or not ... it's better to be realistic ... Losing yes losing ... must be introspection.So according to me Anies is suitable for joining PSI,anies don t have a party where is the political vehicle This is not a problem of sneer or not it s better to be realistic Losing yes losing must be introspection So according to me Anies is suitable for joining PSI,anies don t have a party where is the political vehicle this is not a problem of sneer or not it s better to be realistic losing yes losing must be introspection so according to me anies is suitable for joining psi,anies party political vehicle problem sneer better realistic losing yes losing must introspection according anies suitable joining psi,"['anies', 'party', 'political', 'vehicle', 'problem', 'sneer', 'better', 'realistic', 'losing', 'yes', 'losing', 'must', 'introspection', 'according', 'anies', 'suitable', 'joining', 'psi']","['ani', 'parti', 'polit', 'vehicl', 'problem', 'sneer', 'better', 'realist', 'lose', 'ye', 'lose', 'must', 'introspect', 'accord', 'ani', 'suitabl', 'join', 'psi']",ani parti polit vehicl problem sneer better realist lose ye lose must introspect accord ani suitabl join psi
Mon Apr 22 14:49:30 +0000 2024,@invisibsstring wow sebegitunya?,@invisibsstring wow actually?,wow actually,wow actually,wow actually,"['wow', 'actually']","['wow', 'actual']",wow actual
